Iter L2_norm L2_norm_weighted Drag Lift
1434 -1.0000e+00 -5.7036e-06 329599279955968.000000 329599279955968.000000
1435 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1436 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1437 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1438 -1.0000e+00 -5.7036e-06 329599279955968.000000 329599279955968.000000
1439 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1440 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1441 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1442 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1443 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1444 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1445 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1446 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1447 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1448 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1449 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1450 -1.0000e+00 -5.7036e-06 -nan -nan
1451 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1452 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1453 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1454 -1.0000e+00 -5.7036e-06 -3033346972359589888.000000 -3033346972359589888.000000
1455 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1456 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1457 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1458 -1.0000e+00 -5.7036e-06 -3030640799365726208.000000 -3030640799365726208.000000
1459 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1460 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1461 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1462 -1.0000e+00 -5.7036e-06 -3980566344083963904.000000 -3980566344083963904.000000
1463 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1464 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1465 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1466 -1.0000e+00 -5.7036e-06 -64563604257983430656.000000 -64563604257983430656.000000
1467 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1468 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1469 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1470 -1.0000e+00 -5.7036e-06 -3032112495679504384.000000 -3032112495679504384.000000
1471 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1472 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1473 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1474 -1.0000e+00 -5.7036e-06 -3980566344083963904.000000 -3980566344083963904.000000
1475 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1476 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1477 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1478 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1479 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1480 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1481 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1482 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1483 -1.0000e+00 -5.7036e-06 -0.000000 -0.000000
1484 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1485 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1486 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1487 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1488 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1489 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1490 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1491 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1492 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1493 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1494 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1495 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1496 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1497 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1498 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1499 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1500 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1501 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1502 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1503 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1504 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1505 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1506 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1507 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1508 -1.0000e+00 -5.7036e-06 -4.000000 -4.000000
1509 -1.0000e+00 -5.7036e-06 -4.000000 -4.000000
1510 -1.0000e+00 -5.7036e-06 -4.000000 -4.000000
1511 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1512 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1513 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1514 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1515 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1516 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1517 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1518 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1519 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1520 -1.0000e+00 -5.7036e-06 73809525650706728177071997730160640.000000 73809525650706728177071997730160640.000000
1521 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1522 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1523 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1524 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1525 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1526 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1527 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1528 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1529 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1530 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1531 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1532 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1533 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1534 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1535 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1536 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1537 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1538 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1539 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1540 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1541 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1542 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1543 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1544 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1545 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1546 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1547 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1548 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1549 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1550 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1551 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1552 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1553 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1554 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1555 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1556 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1557 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1558 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1559 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1560 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1561 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1562 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1563 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1564 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1565 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1566 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1567 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1568 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1569 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1570 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1571 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1572 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1573 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1574 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1575 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1576 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1577 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1578 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1579 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1580 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1581 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1582 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1583 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1584 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1585 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1586 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1587 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1588 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1589 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1590 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1591 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1592 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1593 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1594 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1595 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1596 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1597 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1598 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1599 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1600 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1601 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1602 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1603 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1604 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1605 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1606 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1607 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1608 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1609 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1610 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1611 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1612 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1613 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1614 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1615 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1616 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1617 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1618 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1619 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1620 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1621 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1622 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1623 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1624 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1625 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1626 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1627 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1628 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1629 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1630 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1631 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1632 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1633 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1634 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1635 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1636 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1637 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1638 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1639 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1640 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1641 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1642 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1643 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1644 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1645 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1646 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1647 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1648 -1.0000e+00 -5.7036e-06 0.100000 0.100000
1649 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1650 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1651 -1.0000e+00 -5.7036e-06 1.000000 1.000000
1652 -1.0000e+00 -5.7036e-06 0.055556 0.055556
1653 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1654 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1655 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1656 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1657 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1658 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1659 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1660 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1661 -1.0000e+00 -5.7036e-06 0.500000 0.500000
1662 -1.0000e+00 -5.7036e-06 0.500000 0.500000
1663 -1.0000e+00 -5.7036e-06 0.500000 0.500000
1664 -1.0000e+00 -5.7036e-06 0.003000 0.003000
1665 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1666 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1667 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1668 -1.0000e+00 -5.7036e-06 308540809742006372588235339595776.000000 308540809742006372588235339595776.000000
1669 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1670 -1.0000e+00 -5.7036e-06 274869427510326591488.000000 274869427510326591488.000000
1671 -1.0000e+00 -5.7036e-06 71390048441463383212686168817664.000000 71390048441463383212686168817664.000000
1672 -1.0000e+00 -5.7036e-06 78017926219061246160812392841216.000000 78017926219061246160812392841216.000000
1673 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1674 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1675 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1676 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1677 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1678 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1679 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1680 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1681 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1682 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1683 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1684 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1685 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1686 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1687 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1688 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1689 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1690 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1691 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1692 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1693 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1694 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1695 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1696 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1697 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1698 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1699 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1700 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1701 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1702 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1703 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1704 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1705 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1706 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1707 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1708 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1709 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1710 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1711 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1712 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1713 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1714 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1715 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1716 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1717 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1718 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1719 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1720 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1721 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1722 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1723 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1724 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1725 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1726 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1727 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1728 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1729 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1730 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1731 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1732 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1733 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1734 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1735 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1736 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1737 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1738 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1739 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1740 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1741 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1742 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1743 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1744 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1745 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1746 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1747 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1748 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1749 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1750 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1751 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1752 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1753 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1754 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1755 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1756 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1757 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1758 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1759 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1760 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1761 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1762 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1763 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1764 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1765 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1766 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1767 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1768 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1769 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1770 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1771 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1772 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1773 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1774 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1775 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1776 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1777 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1778 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1779 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1780 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1781 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1782 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1783 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1784 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1785 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1786 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1787 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1788 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1789 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1790 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1791 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1792 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1793 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1794 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1795 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1796 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1797 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1798 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1799 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1800 -1.0000e+00 -5.7036e-06 16794751336448.000000 16794751336448.000000
1801 -1.0000e+00 -5.7036e-06 71390067784276497046752964116480.000000 71390067784276497046752964116480.000000
1802 -1.0000e+00 -5.7036e-06 18041518986406128077624049664.000000 18041518986406128077624049664.000000
1803 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1804 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1805 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1806 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1807 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1808 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1809 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1810 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1811 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1812 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1813 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1814 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1815 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1816 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1817 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1818 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1819 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1820 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1821 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1822 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1823 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1824 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1825 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1826 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1827 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1828 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1829 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1830 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1831 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1832 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1833 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1834 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1835 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1836 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1837 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1838 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1839 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1840 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1841 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1842 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1843 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1844 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1845 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1846 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1847 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1848 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1849 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1850 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1851 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1852 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1853 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1854 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1855 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1856 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1857 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1858 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1859 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1860 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1861 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1862 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1863 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1864 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1865 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1866 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1867 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1868 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1869 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1870 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1871 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1872 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1873 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1874 -1.0000e+00 -5.7036e-06 0.000000 0.000000
1875 -1.0000e+00 -5.7036e-06 0.000000 0.000000
