8    20    0.25    0.65    1
9    20    0.283333    0.65    1
10    20    0.316667    0.65    1
11    20    0.35    0.65    1
12    20    0.383333    0.65    1
13    20    0.416667    0.65    1
14    20    0.45    0.65    1
15    20    0.483333    0.65    1
16    20    0.516667    0.65    1
17    20    0.55    0.65    1
18    20    0.583333    0.65    1
19    20    0.616667    0.65    1
20    20    0.65    0.65    1
21    20    0.683333    0.65    1
22    20    0.716667    0.65    1
23    20    0.75    0.65    1
24    20    0.783333    0.65    1
25    20    0.816667    0.65    1
26    20    0.85    0.65    1
27    20    0.883333    0.65    1
28    20    0.916667    0.65    1
29    20    0.95    0.65    1
30    20    0.983333    0.65    1
31    20    1.01667    0.65    0
0    21    -0.0166667    0.683333    0
1    21    0.0166667    0.683333    1
2    21    0.05    0.683333    1
3    21    0.0833333    0.683333    1
4    21    0.116667    0.683333    1
5    21    0.15    0.683333    1
6    21    0.183333    0.683333    1
7    21    0.216667    0.683333    1
8    21    0.25    0.683333    1
9    21    0.283333    0.683333    1
10    21    0.316667    0.683333    1
11    21    0.35    0.683333    1
12    21    0.383333    0.683333    1
13    21    0.416667    0.683333    1
14    21    0.45    0.683333    1
15    21    0.483333    0.683333    1
16    21    0.516667    0.683333    1
17    21    0.55    0.683333    1
18    21    0.583333    0.683333    1
19    21    0.616667    0.683333    1
20    21    0.65    0.683333    1
21    21    0.683333    0.683333    1
22    21    0.716667    0.683333    1
23    21    0.75    0.683333    1
24    21    0.783333    0.683333    1
25    21    0.816667    0.683333    1
26    21    0.85    0.683333    1
27    21    0.883333    0.683333    1
28    21    0.916667    0.683333    1
29    21    0.95    0.683333    1
30    21    0.983333    0.683333    1
31    21    1.01667    0.683333    0
0    22    -0.0166667    0.716667    0
1    22    0.0166667    0.716667    1
2    22    0.05    0.716667    1
3    22    0.0833333    0.716667    1
4    22    0.116667    0.716667    1
5    22    0.15    0.716667    1
6    22    0.183333    0.716667    1
7    22    0.216667    0.716667    1
8    22    0.25    0.716667    1
9    22    0.283333    0.716667    1
10    22    0.316667    0.716667    1
11    22    0.35    0.716667    1
12    22    0.383333    0.716667    1
13    22    0.416667    0.716667    1
14    22    0.45    0.716667    1
15    22    0.483333    0.716667    1
16    22    0.516667    0.716667    1
17    22    0.55    0.716667    1
18    22    0.583333    0.716667    1
19    22    0.616667    0.716667    1
20    22    0.65    0.716667    1
21    22    0.683333    0.716667    1
22    22    0.716667    0.716667    1
23    22    0.75    0.716667    1
24    22    0.783333    0.716667    1
25    22    0.816667    0.716667    1
26    22    0.85    0.716667    1
27    22    0.883333    0.716667    1
28    22    0.916667    0.716667    1
29    22    0.95    0.716667    1
30    22    0.983333    0.716667    1
31    22    1.01667    0.716667    0
0    23    -0.0166667    0.75    0
1    23    0.0166667    0.75    1
2    23    0.05    0.75    1
3    23    0.0833333    0.75    1
4    23    0.116667    0.75    1
5    23    0.15    0.75    1
6    23    0.183333    0.75    1
7    23    0.216667    0.75    1
8    23    0.25    0.75    1
9    23    0.283333    0.75    1
10    23    0.316667    0.75    1
11    23    0.35    0.75    1
12    23    0.383333    0.75    1
13    23    0.416667    0.75    1
14    23    0.45    0.75    1
15    23    0.483333    0.75    1
16    23    0.516667    0.75    1
17    23    0.55    0.75    1
18    23    0.583333    0.75    1
19    23    0.616667    0.75    1
20    23    0.65    0.75    1
21    23    0.683333    0.75    1
22    23    0.716667    0.75    1
23    23    0.75    0.75    1
24    23    0.783333    0.75    1
25    23    0.816667    0.75    1
26    23    0.85    0.75    1
27    23    0.883333    0.75    1
28    23    0.916667    0.75    1
29    23    0.95    0.75    1
30    23    0.983333    0.75    1
31    23    1.01667    0.75    0
0    24    -0.0166667    0.783333    0
1    24    0.0166667    0.783333    1
2    24    0.05    0.783333    1
3    24    0.0833333    0.783333    1
4    24    0.116667    0.783333    1
5    24    0.15    0.783333    1
6    24    0.183333    0.783333    1
7    24    0.216667    0.783333    1
8    24    0.25    0.783333    1
9    24    0.283333    0.783333    1
10    24    0.316667    0.783333    1
11    24    0.35    0.783333    1
12    24    0.383333    0.783333    1
13    24    0.416667    0.783333    1
14    24    0.45    0.783333    1
15    24    0.483333    0.783333    1
16    24    0.516667    0.783333    1
17    24    0.55    0.783333    1
18    24    0.583333    0.783333    1
19    24    0.616667    0.783333    1
20    24    0.65    0.783333    1
21    24    0.683333    0.783333    1
22    24    0.716667    0.783333    1
23    24    0.75    0.783333    1
24    24    0.783333    0.783333    1
25    24    0.816667    0.783333    1
26    24    0.85    0.783333    1
27    24    0.883333    0.783333    1
28    24    0.916667    0.783333    1
29    24    0.95    0.783333    1
30    24    0.983333    0.783333    1
31    24    1.01667    0.783333    0
0    25    -0.0166667    0.816667    0
1    25    0.0166667    0.816667    1
2    25    0.05    0.816667    1
3    25    0.0833333    0.816667    1
4    25    0.116667    0.816667    1
5    25    0.15    0.816667    1
6    25    0.183333    0.816667    1
7    25    0.216667    0.816667    1
8    25    0.25    0.816667    1
9    25    0.283333    0.816667    1
10    25    0.316667    0.816667    1
11    25    0.35    0.816667    1
12    25    0.383333    0.816667    1
13    25    0.416667    0.816667    1
14    25    0.45    0.816667    1
15    25    0.483333    0.816667    1
16    25    0.516667    0.816667    1
17    25    0.55    0.816667    1
18    25    0.583333    0.816667    1
19    25    0.616667    0.816667    1
20    25    0.65    0.816667    1
21    25    0.683333    0.816667    1
22    25    0.716667    0.816667    1
23    25    0.75    0.816667    1
24    25    0.783333    0.816667    1
25    25    0.816667    0.816667    1
26    25    0.85    0.816667    1
27    25    0.883333    0.816667    1
28    25    0.916667    0.816667    1
29    25    0.95    0.816667    1
30    25    0.983333    0.816667    1
31    25    1.01667    0.816667    0
0    26    -0.0166667    0.85    0
1    26    0.0166667    0.85    1
2    26    0.05    0.85    1
3    26    0.0833333    0.85    1
4    26    0.116667    0.85    1
5    26    0.15    0.85    1
6    26    0.183333    0.85    1
7    26    0.216667    0.85    1
8    26    0.25    0.85    1
9    26    0.283333    0.85    1
10    26    0.316667    0.85    1
11    26    0.35    0.85    1
12    26    0.383333    0.85    1
13    26    0.416667    0.85    1
14    26    0.45    0.85    1
15    26    0.483333    0.85    1
16    26    0.516667    0.85    1
17    26    0.55    0.85    1
18    26    0.583333    0.85    1
19    26    0.616667    0.85    1
20    26    0.65    0.85    1
21    26    0.683333    0.85    1
22    26    0.716667    0.85    1
23    26    0.75    0.85    1
24    26    0.783333    0.85    1
25    26    0.816667    0.85    1
26    26    0.85    0.85    1
27    26    0.883333    0.85    1
28    26    0.916667    0.85    1
29    26    0.95    0.85    1
30    26    0.983333    0.85    1
31    26    1.01667    0.85    0
0    27    -0.0166667    0.883333    0
1    27    0.0166667    0.883333    1
2    27    0.05    0.883333    1
3    27    0.0833333    0.883333    1
4    27    0.116667    0.883333    1
5    27    0.15    0.883333    1
6    27    0.183333    0.883333    1
7    27    0.216667    0.883333    1
8    27    0.25    0.883333    1
9    27    0.283333    0.883333    1
10    27    0.316667    0.883333    1
11    27    0.35    0.883333    1
12    27    0.383333    0.883333    1
13    27    0.416667    0.883333    1
14    27    0.45    0.883333    1
15    27    0.483333    0.883333    1
16    27    0.516667    0.883333    1
17    27    0.55    0.883333    1
18    27    0.583333    0.883333    1
19    27    0.616667    0.883333    1
20    27    0.65    0.883333    1
21    27    0.683333    0.883333    1
22    27    0.716667    0.883333    1
23    27    0.75    0.883333    1
24    27    0.783333    0.883333    1
25    27    0.816667    0.883333    1
26    27    0.85    0.883333    1
27    27    0.883333    0.883333    1
28    27    0.916667    0.883333    1
29    27    0.95    0.883333    1
30    27    0.983333    0.883333    1
